,Thrust,Torque
624,0.14469676243242185,7.450892109195241e-08
625,0.1446968423506508,8.929995768871745e-08
626,0.14469691967633527,1.0270395243305833e-07
627,0.14469699378709056,1.1478572377716706e-07
628,0.14469706419619124,1.2560949682148294e-07
629,0.1446971305378539,1.3523814715820425e-07
630,0.14469719255330218,1.437335118273647e-07
631,0.1446972500777227,1.5115603205143554e-07
632,0.14469730302799147,1.5756483344331836e-07
633,0.14469735139133758,1.6301756532124854e-07
634,0.1446973952148163,1.6757036576477992e-07
635,0.14469743459572632,1.7127783032378051e-07
636,0.1446974696727869,1.741929115647695e-07
637,0.1446975006182102,1.7636695417425514e-07
638,0.14469752763049834,1.7784959301126713e-07
639,0.14469755092809292,1.7868879368192165e-07
640,0.14469757074364814,1.7893080871279757e-07
641,0.14469758731904567,1.7862013567685644e-07
642,0.14469760090104863,1.7779961858275555e-07
643,0.14469761173751708,1.765103013106169e-07
644,0.14469762007420128,1.747915853889093e-07
645,0.14469762615204515,1.7268112279264973e-07
646,0.1446976302049249,1.7021491211776e-07
647,0.14469763245784217,1.67427266472914e-07
648,0.14469763312550088,1.643508730472917e-07
649,0.14469763241113884,1.6101680407130738e-07
650,0.14469763050580495,1.5745452854813867e-07
651,0.14469762758780033,1.536919997543064e-07
652,0.14469762382235504,1.497556018308775e-07
653,0.14469761936154862,1.4567029495189416e-07
654,0.14469761434441814,1.4145954004579454e-07
655,0.1446976088971296,1.3714542770498347e-07
656,0.14469760313335406,1.327486819309759e-07
657,0.1446975971547081,1.2828868009624107e-07
658,0.14469759105125454,1.2378354297160203e-07
659,0.1446975849021397,1.192501460757566e-07
660,0.14469757877615816,1.147041595845695e-07
661,0.14469757273191597,1.1016013642648841e-07
662,0.1446975668187842,1.0563146911773478e-07
663,0.14469756108066079,1.0113051240149543e-07
664,0.14469755555171857,9.666865942368694e-08
665,0.14469755025920242,9.225620674813649e-08
666,0.14469754522410325,8.790264533052718e-08
667,0.1446975404618193,8.36164602203887e-08
668,0.14469753598271687,7.940539317314322e-08
669,0.14469753179276407,7.527628704441154e-08
670,0.1446975278940565,7.123529064304327e-08
671,0.14469752428518984,6.7287778783222e-08
672,0.1446975209618759,6.343845630507881e-08
673,0.14469751791802765,5.969138515097675e-08
674,0.14469751514502868,5.6050002523208846e-08
675,0.1446975126326424,5.25171651891814e-08
676,0.1446975103693313,4.9095222925131504e-08
677,0.14469750834256184,4.578594830016585e-08
678,0.14469750653909236,4.259073856738429e-08
679,0.14469750494518455,3.951044089993735e-08
680,0.14469750354687855,3.6545585339629135e-08
681,0.1446975023301143,3.369625161592532e-08
682,0.14469750128092618,3.096221198669903e-08
683,0.14469750038558368,2.834288276186829e-08
684,0.14469749963069473,2.583739648845231e-08
685,0.14469749900330517,2.3444611165726226e-08
686,0.1446974984909699,2.1163133172148443e-08
687,0.14469749808183646,1.8991330419287847e-08
688,0.14469749776465682,1.692739269124289e-08
689,0.14469749752884362,1.4969296994892853e-08
690,0.1446974973644914,1.3114882076645441e-08
691,0.14469749726235945,1.1361811708731815e-08
692,0.1446974972139168,9.707664443004527e-09
693,0.1446974972113035,8.149861685869155e-09
694,0.14469749724731734,6.685771742199181e-09
695,0.14469749731542303,5.312652013586201e-09
696,0.14469749740968585,4.027720484635921e-09
697,0.1446974975248035,2.828130106893168e-09
698,0.1446974976560148,1.710980478517011e-09
699,0.1446974977991178,6.733907968742145e-10
700,0.1446974979503934,-2.8760065902437e-10
701,0.14469749810662835,-1.174904797442164e-09
702,0.1446974982650202,-1.991471020016324e-09
703,0.14469749842317953,-2.7402130678155606e-09
704,0.14469749857909808,-3.42403709529255e-09
705,0.14469749873109117,-4.0458182058006175e-09
706,0.1446974988777892,-4.6084038218026085e-09
707,0.14469749901810647,-5.114601801861995e-09
708,0.14469749915118776,-5.567159482025879e-09
709,0.14469749927641415,-5.968813163621803e-09
710,0.14469749939334509,-6.322200765776798e-09
711,0.14469749950172642,-6.629927244075434e-09
712,0.14469749960144127,-6.894550433612273e-09
713,0.144697499692505,-7.118520643774014e-09
714,0.14469749977502439,-7.304272737703891e-09
715,0.14469749984921998,-7.45413049915679e-09
716,0.14469749991535483,-7.570377999369987e-09
717,0.14469749997378703,-7.655209983983005e-09
718,0.14469750002488221,-7.710754442391401e-09
