,y,z,phi,vy,vz,phi_dot
443,-0.502924661198701,1.7276731307992264,6.4237267814382015,-0.9957813998402179,-2.578549237521191,-1.4066611311571864
444,-0.5129684749070965,1.702026500867213,6.409372591774975,-1.0126801103954153,-2.5507363266350573,-1.4641768014879684
445,-0.5231731991289735,1.6766680656258164,6.394485692824503,-1.0279473348680104,-2.5209128464199733,-1.5132029886062768
446,-0.5335218914646941,1.6516175423120323,6.379231862089106,-1.0414609987104932,-2.4891574630275186,-1.537563158473143
447,-0.5439964061051685,1.6268929920695536,6.363461347780934,-1.053096196861516,-2.4557220122666803,-1.616539703161271
448,-0.5545772282043762,1.602509997936891,6.347180549815179,-1.062707408107998,-2.42085073722844,-1.6396198899896124
449,-0.5652435337567915,1.5784809761699614,6.330538691774318,-1.0701819826559624,-2.38493289034817,-1.6887517181826655
450,-0.5759734927021645,1.5548156472745787,6.313471712404303,-1.0754260393687154,-2.348117976546171,-1.7246441558204018
451,-0.5867443483226363,1.5315211336534353,6.296011512890308,-1.0783509426495956,-2.3107762416902484,-1.7673957469790242
452,-0.5975325575588986,1.508602476223567,6.278220545791218,-1.0788878700873037,-2.272953655342497,-1.790797672838906
453,-0.6083139619975153,1.4860627205405488,6.259997553785996,-1.0769798080025124,-2.235003285071126,-1.8538007282056752
454,-0.6190637546537526,1.4639026090425042,6.241303702966262,-1.0725547740457102,-2.1970328058434925,-1.8849694357407825
455,-0.6297564570313717,1.44212284008417,6.222305649656682,-1.0655544760639408,-2.1589431555608902,-1.9146412261754528
456,-0.6403660885142578,1.4207243035780486,6.203052404000238,-1.055934614887928,-2.1207950178930166,-1.9360079051130479
457,-0.6508663695568189,1.39970608943384,6.183531405348296,-1.0436790914285814,-2.082887689292002,-1.9681918252756048
458,-0.6612305560485423,1.3790677707042853,6.163911450646448,-1.0287129528725285,-2.044824994253648,-1.955799115094155
459,-0.6714313657542669,1.3588116132453028,6.144365998937197,-1.0110044540319312,-2.0064641843066924,-1.9532912267556615
460,-0.6814418162397305,1.3389372080953206,6.125178565124742,-0.990650460671448,-1.9684819262159643,-1.8841955357353135
461,-0.6912358061170404,1.3194407216138064,6.106536524811351,-0.9677259050829607,-1.9308865916285363,-1.844212526942813
462,-0.7007880387265653,1.3003180380375898,6.088650715318414,-0.9423174038901556,-1.8937258509995765,-1.732949371644716
463,-0.7100743487396267,1.2815646966489787,6.0718811262373995,-0.9145678208596849,-1.857019971206135,-1.6209684445580064
464,-0.7190721427388129,1.2631760927042068,6.0564169954222375,-0.8846447265973394,-1.8207779232863388,-1.4718577184747452
465,-0.7277606762382577,1.2451476340989789,6.042579726128934,-0.852753187949263,-1.784987328486403,-1.2955961401857654
466,-0.7361214432040964,1.2274749451218043,6.03061803450039,-0.8191341125994684,-1.7496174729726006,-1.096742185522989
467,-0.7441384936109099,1.21015404193054,6.020738774649862,-0.7840568149551268,-1.7146209057655932,-0.8791097845823646
468,-0.7517986815424879,1.1931815277903401,6.013121171491752,-0.7478121735599131,-1.6799279253449106,-0.6444108470395863
469,-0.7590918999882977,1.1765546788563195,6.007918830300486,-0.7107165811106677,-1.6454740159471062,-0.39605739121406264
470,-0.7660112622762824,1.1602715748766972,6.005233134207907,-0.6730966060316413,-1.6111636142452985,-0.1410818273019654
471,-0.7725532065240268,1.144331244198121,6.00510775171883,-0.6352894775055208,-1.5769033112915178,0.11600532948699535
472,-0.7787175595728628,1.1287336683249847,6.00755130482923,-0.5976350574116295,-1.5425965328525062,0.37270529259296076
473,-0.784507547876094,1.1134797898890099,6.012542100191703,-0.560472859441833,-1.5081482521310319,0.6254537799015788
474,-0.7899297743504423,1.0985714753278053,6.020004754789593,-0.524137586239178,-1.473469480436961,0.8670771396761858
475,-0.794994126137677,1.084011437794219,6.029760969201978,-0.48894918260203746,-1.4384808242477198,1.0841657428008755
476,-0.7997135588638884,1.069803108996552,6.041565961522741,-0.4551999543671909,-1.4031185504322057,1.2768327213514714
477,-0.8041038028745168,1.0559504667026989,6.055198180652857,-0.4231530364071875,-1.367337113863859,1.4496111046718974
478,-0.8081830849833953,1.0424578676887604,6.070430806704454,-0.3930444257011954,-1.3311062665056834,1.596914105647595
479,-0.8119718379278604,1.0293298871114607,6.086996054381666,-0.3650783162290286,-1.2944126524689483,1.7161354297945968
480,-0.815492349659372,1.0165711457595261,6.104528069281576,-0.33941924063349177,-1.257260651417307,1.7902675501873149
481,-0.8187682916520602,1.0041861327350674,6.122666314337002,-0.3161793544853759,-1.2196717044062415,1.837381460897658
482,-0.8218242392709273,0.9921790568066742,6.1410959451838485,-0.2954281926596404,-1.1816797430917683,1.8485447084713624
483,-0.8246852316324247,0.980553744817113,6.159462387892616,-0.27718797402149997,-1.1433268165375652,1.8247438332822998
484,-0.8273762916226333,0.9693135471274751,6.177439879237656,-0.2614337962443277,-1.1046655103287724,1.7707544357256997
485,-0.8299219649443411,0.9584612995304442,6.194684814490207,-0.24809468528011053,-1.0657456580575222,1.6782326147843987
486,-0.8323458522383711,0.9479993051751161,6.210961145682404,-0.23705502037836884,-1.0266232527783996,1.577033623654933
487,-0.8346702586934138,0.9379293565626582,6.226011803139307,-0.2281708784534889,-0.9873441677322906,1.4330978677255874
488,-0.8369158245463719,0.9282527999541597,6.2395301605474796,-0.22125207129782368,-0.9479515486529727,1.2705736139089983
489,-0.8391011236611594,0.9189705821231703,6.251411691073607,-0.21608017500972657,-0.9084817608779007,1.1057324913166837
490,-0.8412424851852539,0.9100833258650789,6.261519418184027,-0.2124239647601326,-0.8689633167239303,0.9158129307670657
491,-0.8433538045598465,0.9015914031108048,6.269727507711438,-0.21002821108461026,-0.8294179447741432,0.7258049747151604
492,-0.8454463821145201,0.8934949981246686,6.276054958283336,-0.2086324688384078,-0.7898615715308349,0.5396851396644906
493,-0.8475289247447642,0.8857941520071676,6.280470387047713,-0.2079773577506181,-0.7503071632419096,0.34340061321114457
494,-0.8496075172934036,0.878488437353533,6.283024100030034,-0.2077997049892952,-0.7108356884363889,0.1673419832529325
495,-0.8516857094549242,0.8715707844188932,6.284036453551638,-0.20786171462127898,-0.6726949079411221,0.03512872106807192
496,-0.8537648923565695,0.8650256521092813,6.283627294686668,-0.2079656962280735,-0.6363315473552753,-0.11696049406208651
497,-0.8558445171559337,0.8588358876030661,6.281854368075836,-0.20792001986001382,-0.6016213689630173,-0.23762482810443164
498,-0.8579222669751297,0.8529867067539437,6.278981531884336,-0.20756697792007167,-0.5682149719845894,-0.3369424101955449
499,-0.8599944009862857,0.8474669318530188,6.275079781119832,-0.20677491281731755,-0.5357405262873541,-0.44340774270513483
500,-0.8620558876856274,0.8422691855616636,6.270355900433278,-0.20542005209469144,-0.5038098006620365,-0.501368394605819
501,-0.8641006488543231,0.8373902598658722,6.265175726246772,-0.20342000258088533,-0.47197706650963006,-0.5346664426951842
502,-0.8661219403108233,0.8328310184745418,6.259627822534417,-0.20071789607845358,-0.4398737118773965,-0.5749142997756459
503,-0.8681124739551667,0.8285958514751525,6.25406186885585,-0.19726748485679507,-0.4071628873249976,-0.5382764359376953
504,-0.8700647630911358,0.8246925621862153,6.248593402487804,-0.19307025104920542,-0.3734987965557887,-0.5554168376713996
505,-0.8719712836261094,0.8211315544216686,6.243441402907488,-0.18811974603799347,-0.33870700412930005,-0.47498307839181386
506,-0.8738247076200444,0.8179254113012562,6.238607034269756,-0.18245685890105978,-0.3025261833120764,-0.4918906491544876
507,-0.8756179768961604,0.8150881815564424,6.234423763916549,-0.17610238305741868,-0.26492419142696627,-0.34476342148690886
508,-0.8773446858710583,0.8126337692374791,6.230267813621739,-0.16914447560599347,-0.2259630963029985,-0.48642663747493553
509,-0.8789987865300342,0.8105706036865131,6.226792017519534,-0.1615960665741105,-0.18667437931237701,-0.2087325829661032
510,-0.8805756389549102,0.8089004485711174,6.226094564334175,-0.15375844468272,-0.1473575533491036,0.06924194589447374
511,-0.882074850441461,0.8076133058350761,6.228191127683802,-0.1461311615597447,-0.11006833310715948,0.3500707240309183
512,-0.8835060980537754,0.8065825601835696,6.233100940934094,-0.14021008683086444,-0.09607596058045323,0.6318919260274448
513,-0.8848862678009048,0.8055860630138106,6.238159548265287,-0.1359005475440776,-0.10321983354880863,0.37982954021123677
514,-0.886225467771122,0.8045132877608998,6.240567657810414,-0.1319755624593418,-0.11133363838700744,0.10179236881406536
515,-0.8875219339977471,0.8034569444707833,6.240179910960833,-0.12731060662273966,-0.09993532176977449,-0.1793417387299119
516,-0.888766065882118,0.8026276055339414,6.236977761045577,-0.12144527001611659,-0.06593560250144312,-0.4610882443212711
517,-0.8899478331529771,0.8021651641435716,6.23375854830084,-0.1148344212483926,-0.02655621568434107,-0.18275430462588002
518,-0.8910644943637076,0.8020447211295032,6.233318632611945,-0.10848850026097577,0.0024671484545224567,0.09477116684681011
519,-0.8921226483415153,0.8021204645187034,6.235661798454914,-0.10318459606396428,0.012683596771638687,0.3738620017470173
520,-0.8931309785459012,0.8022657936757557,6.240058014911326,-0.09855603560951627,0.016385622728787276,0.5053812895352142
521,-0.8940958118020806,0.8024363029937822,6.243763235686914,-0.09447201903972408,0.01771876842817641,0.23566286558263608
522,-0.8950218243439068,0.8026044829972423,6.244935400796431,-0.090749302360737,0.0159179610225295,-0.0012298436794255171
523,-0.8959111939117608,0.8027480973763438,6.245598870783097,-0.08713511477111394,0.012805313975401274,0.13392384101269592
524,-0.896764790353888,0.802862067961617,6.246278967225825,-0.08359497400933438,0.009989204826738632,0.002095447532636026
525,-0.8975831528548475,0.8029482500355417,6.246475790715761,-0.08008065430359164,0.007247325205006254,0.03726925045455478
526,-0.8983664021685378,0.8030098396418361,6.246817311341769,-0.07657466840800714,0.005070795626304567,0.031034874747035465
527,-0.8991146496042417,0.8030524019250773,6.247137407274748,-0.07307996539814077,0.0034418474586367354,0.03298431184870578
528,-0.8998280228826331,0.8030811600240361,6.247532418733104,-0.06960107420315458,0.0023100013390272515,0.04601797982255197
529,-0.90050673808477,0.8031008346457404,6.248024953903866,-0.06614996296061675,0.001625206283559493,0.05248905432993917
530,-0.9011511360314712,0.8031153369469359,6.248603970368284,-0.06273905956045282,0.0012755830830359816,0.06331423855367704
531,-0.9017616822150595,0.8031275767282104,6.249275184279283,-0.05938114000171216,0.0011727487910734176,0.07092854364613109
532,-0.9023389646779595,0.8031395682663435,6.250022945894121,-0.05608758511456646,0.001225969269806176,0.07862377932136483
533,-0.9028836767949147,0.803152518731852,6.250838640316928,-0.05286819372275434,0.0013645614789645675,0.08451510524003097
534,-0.9033966007806766,0.8031669972662919,6.251708379840251,-0.049730847885140796,0.0015316001646574757,0.08943279942438814
535,-0.9038785884244357,0.8031830882895684,6.252621067853123,-0.046681626965400215,0.0016870683035834528,0.09310480315021959
536,-0.9043305440406192,0.8032005440710391,6.25356573439585,-0.04372496006732547,0.0018045534872259223,0.09582850539530671
537,-0.9047534091191223,0.8032189119696135,6.25453331170747,-0.040863885994329836,0.001869487602863883,0.0976869569285518
538,-0.9051481497546262,0.8032376385754683,6.255516017408982,-0.038100309458582095,0.001876286192268244,0.09885418337371026
539,-0.9055157465278789,0.8032561477414285,6.256507533371234,-0.03543524816627429,0.001825987405051126,0.09944900907705422
540,-0.9058571867129119,0.8032738958027854,6.257502704731545,-0.03286904298488701,0.0017240505012760265,0.0995852629849318
541,-0.9061734583800016,0.8032904069893847,6.2584973766980605,-0.030401529206647876,0.0015785958810127267,0.09934913031818195
542,-0.9064655460158334,0.8033052931221617,6.259488170319253,-0.028032167782184585,0.001399021935344692,0.09880959392019852
543,-0.9067344272779528,0.8033182613497492,6.260472308437222,-0.025760141835199403,0.001194996250944038,0.09801802967324862
544,-0.9069810705685212,0.8033291133531746,6.261447463987463,-0.02358442443993387,0.0009757580499185875,0.09701308037509487
545,-0.9072064331725405,0.8033377388498686,6.262411645501762,-0.02150382440105338,0.0007496756411776645,0.09582322248466993
546,-0.9074114597706576,0.8033441056468037,6.263363111332351,-0.019517015901485975,0.0005239988162395179,0.09446994363324962
547,-0.907597081190862,0.8033482479375966,6.2643003099744226,-0.017622557091502313,0.0003047552640074433,0.0929697847808329
548,-0.907764213308426,0.803350254066436,6.265221839528921,-0.01581890148204023,9.674753236293965e-05,0.09133612611909202
549,-0.9079137560370972,0.8033502545958101,6.26612642236087,-0.014104405064417477,-9.638316490242967e-05,0.08958044027056117
550,-0.908046592379623,0.8033484112163733,6.2670128899868685,-0.012477331232287947,-0.00027205232208827484,0.08771308492916377
551,-0.9081635875225824,0.8033449068117275,6.267880173606172,-0.01093585481744197,-0.00042860578156937045,0.08574363893119352
552,-0.9082655879705666,0.8033399368286578,6.268727299598423,-0.009478066006138838,-0.0005651850010906511,0.08368155951922328
553,-0.9083534207225016,0.8033337019911472,6.2695533961848495,-0.008101975032668322,-0.0006815930273904306,0.08153775776661248
554,-0.9084278925024171,0.8033264023178704,6.270357686804142,-0.00680551815634689,-0.000778167830200737,0.0793203660917752
555,-0.9084897890475548,0.803318232344818,6.271139486385354,-0.005586563196082881,-0.0008556679408252375,0.07703955015027318
556,-0.9085398744580351,0.8033093774474035,6.271898206620081,-0.004442916451945839,-0.0009151669144106503,0.07470449679532441
557,-0.9085788906185621,0.8033000111394092,6.272633352773743,-0.0033723300494278275,-0.0009579635019961854,0.07232473393692825
558,-0.9086075566960603,0.803290293207701,6.273344523680402,-0.002372509830158543,-0.000985504323115135,0.06990944739496617
559,-0.9086265687177519,0.8032803685556852,6.274031409058293,-0.0014411235025138527,-0.0009993194449769735,0.06746762818333642
560,-0.9086365992313994,0.8032703666331816,6.274693786906298,-0.0005758089226270326,-0.0010009695193435677,0.06500794141772022
561,-0.9086382970483583,0.8032604013422973,6.275331520033738,0.00022581764124186032,-0.000992003445019096,0.06253868407019858
562,-0.9086322870686019,0.8032505713201369,6.275944552133465,0.0009661533881103225,-0.0009739253372336958,0.060067735875234694
563,-0.9086191701857571,0.8032409605113228,6.276532903451778,0.0016476011112316633,-0.000948169595919784,0.05760252778718897
564,-0.9085995232692486,0.8032316389551326,6.277096666167704,0.0022725616551512147,-0.0009160829129904066,0.0551500153980677
565,-0.9085738992199207,0.8032226637233094,6.2776359995584565,0.0028434267682542103,-0.0008789121300258923,0.05271666275233284
566,-0.9085428270949282,0.8032140799550378,6.278151125054829,0.003362572398480196,-0.0008377969467172026,0.050308436522026684
567,-0.908506812297307,0.8032059219450634,6.278642321266585,0.003832352463083596,-0.0007937665828142067,0.04793080582941586
568,-0.9084663368253857,0.8031982142493926,6.279109919036067,0.004255093110649621,-0.000747739599895131,0.04558874806670338
569,-0.9084218595770716,0.8031909727804407,6.279554296575621,0.004633087482640601,-0.0007005261895634829,0.043286759844105446
570,-0.9083738167040258,0.8031842058699437,6.279975874732665,0.00496859097253337,-0.0006528323311486467,0.0410288715650396
571,-0.9083226220107896,0.803177915283482,6.280375112415461,0.005263816973489486,-0.0006052653121298923,0.03881866499420511
572,-0.9082686673940494,0.8031720971751047,6.280752502204652,0.0055209330999677056,-0.000558340186756089,0.03665929284402673
573,-0.9082123233173918,0.8031667429744263,6.281108566168188,0.005742057864633471,-0.0005124868224319702,0.03455349986328073
574,-0.9081539393171019,0.8031618402017446,6.281443851891113,0.005929257789024536,-0.0004680572492561458,0.032503644721748305
575,-0.9080938445347847,0.8031573732092793,6.28175892872654,0.006084544924586023,-0.00042533308580715843,0.0305117223635677
576,-0.9080323482728275,0.8031533238486558,6.282054384270116,0.006209874759610237,-0.0003845328642232473,0.02857938635195317
577,-0.907969740568968,0.8031496720663112,6.2823308210569735,0.006307144487215681,-0.00034581912036763803,0.026707971019401575
578,-0.907906292786482,0.803146396429665,6.282588853477641,0.006378191609566255,-0.00030930515090152343,0.024898513113578484
579,-0.9078422582167539,0.8031434745877226,6.282829104907338,0.006424792854010481,-0.0002750613693052203,0.023151772825889587
580,-0.907777872691222,0.8031408836703419,6.283052205042175,0.006448663377541306,-0.00024312121720525327,0.021468254141457675
581,-0.9077133551998728,0.8031386006306912,6.283258786639995,0.006451456262856952,-0.00021348661494360394,0.019848065422539883
582,-0.907648908513093,0.8031366025356005,6.283449483375874,0.006434762332120579,-0.0001861329321647826,0.01829128175320789
583,-0.907584719804949,0.8031348668087136,6.2836249322016595,0.006400109973847164,-0.00016101345707957468,0.01679848340403092
584,-0.9075209612789845,0.8031333714309669,6.283785766226966,0.006348964967571925,-0.00013806346193245223,0.015368321657347929
585,-0.9074577907906771,0.8031320951029335,6.283932612724053,0.006282731243168935,-0.00011720376465222948,0.014000977759990598
586,-0.9073953524643913,0.8031310173732482,6.284066094311103,0.006202751170499855,-9.83439507610079e-05,0.012695339650082795
587,-0.9073337773053216,0.803130118737035,6.2841868256214335,0.006110306345254447,-8.138515123383612e-05,0.011450922415770979
588,-0.9072731838037726,0.8031293807080965,6.284295413250602,0.006006618282355522,-6.622251229708525e-05,0.010266603417932148
589,-0.9072136785312765,0.8031287858682453,6.28439245373095,0.005892849387059051,-5.2747297355694045e-05,0.009141492652051763
590,-0.9071553567268398,0.8031283178969448,6.284478533040557,0.005770103932843312,-4.084872326120842e-05,0.008074369269367738
591,-0.9070983028726426,0.8031279615840341,6.284554225281346,0.0056394292068149355,-3.041550695575494e-05,0.007064078888560459
592,-0.9070425912580224,0.8031277028282046,6.284620092109751,0.005501816694893318,-2.1337169315162537e-05,0.006109286792111859
593,-0.9069882865311008,0.8031275286234724,6.284676681832042,0.005358203373581988,-1.350513133214533e-05,0.005208657665751266
594,-0.9069354442372312,0.80312742703566,6.284724528887616,0.0052094730476219975,-6.8136169859035e-06,0.004360753448877286
595,-0.9068841113437299,0.8031273871707335,6.284764153236389,0.005056457757249431,-1.160378620130597e-06,0.003564116305871883
596,-0.906834326750323,0.8031273991366252,6.284796059953387,0.004899939224227972,3.552724771200699e-06,0.002817227093903579
597,-0.9067861217849077,0.8031274539999513,6.2848207388211925,0.004740650343496604,7.419285366071228e-06,0.002118546467085909
598,-0.906739520684242,0.803127543738882,6.284838664051828,0.004579276702844075,1.0528018704702094e-05,0.0014664996598771896
599,-0.9066945410593011,0.8031276611932472,6.284850294041347,0.004416458130310531,1.2962538791582617e-05,0.000859498243873025
600,-0.9066511943450656,0.8031278000128297,6.284856071213913,0.004252790258261376,1.480122009830847e-05,0.00029593626926802433
601,-0.9066094862345991,0.803127954604658,6.284856421909454,0.00408882610110435,1.6117135977526183e-05,-0.00022579716091998108
602,-0.9065694170973123,0.8031281200800082,6.284851756338351,0.003925077638995794,1.6978061411399477e-05,-0.0007073170596335076
603,-0.9065309823813765,0.8031282922017084,6.284842468580327,0.003762017403700513,1.744653102435243e-05,-0.001150234545516913
604,-0.9064941730002917,0.8031284673322528,6.284828936635991,0.003600080060899286,1.757994307060696e-05,-0.0015561543215882505
605,-0.9064589757036633,0.8031286423831454,6.284811522519197,0.0034396639851388914,1.743070096726146e-05,-0.0019266690372539486
606,-0.9064253734322892,0.8031288147658165,6.284790572391725,0.003281132822936181,1.704638675083508e-05,-0.0022633564570540762
607,-0.9063933456576847,0.8031289823444243,6.284766416732459,0.0031248170406615143,1.6469964089390465e-05,-0.0025677753959679308
608,-0.9063628687062227,0.8031291433907431,6.284739370542757,0.0029710154536475215,1.5739992975585467e-05,-0.0028414625442689167
609,-0.9063339160680881,0.8031292965412901,6.28470973358079,0.002819996733395796,1.489086237923645e-05,-0.0030859298490086232
610,-0.9063064586912819,0.8031294407568279,6.28467779062322,0.002672000890244633,1.3953033061018372e-05,-0.0033026616651144667
611,-0.9062804652609305,0.8031295752843274,6.284643811751899,0.0025272407289030113,1.2953286618426936e-05,-0.003493112599272977
612,-0.9062559024641873,0.8031296996214362,6.284608052662122,0.002385903274666374,1.1914977432523021e-05,-0.0036587053561831203
613,-0.9062327352410242,0.8031298134834648,6.284570754990414,0.0022481511683034873,1.085828454894838e-05,-0.003800828985576404
614,-0.9062109270212403,0.8031299167728803,6.284532146659111,0.002114124027886135,9.800460949486211e-06,-0.003920837274836157
615,-0.9061904399480231,0.803130009551268,6.284492442235627,0.0019839397760331974,8.756078048401842e-06,-0.004020047421997866
616,-0.9061712350884147,0.8031300920137053,6.284451843304142,0.0018576959312714633,7.737263604644481e-06,-0.004099738875137837
617,-0.9061532726310516,0.8031301644654738,6.284410538847807,0.001735470862403301,6.753931470283264e-06,-0.004161152392263614
618,-0.9061365120715467,0.8031302273010225,6.284368705639413,0.0016173250049653677,5.814002003923966e-06,-0.004205489286510061
619,-0.9061209123859002,0.8031302809850835,6.284326508638861,0.0015033020390457419,4.923612119749191e-06,-0.004233910824166696
620,-0.9061064321923283,0.8031303260358326,6.284284101395663,0.001393430027882632,4.087314246096925e-06,-0.004247537815226674
621,-0.9060930299019035,0.8031303630099623,6.284241626455922,0.0012877225168095804,3.30826002977864e-06,-0.004247450132809025
622,-0.9060806638584066,0.8031303924895913,6.284199215767875,0.0011861795922778065,2.5883834823483195e-06,-0.0042346874767961755
623,-0.9060692924677838,0.8031304150708868,6.284156991092006,0.0010887889011297449,1.9285610102546845e-06,-0.004210247696792868
624,-0.906058874317616,0.8031304313542386,6.284115064410431,0.0009955266294346522,1.3287610652793155e-06,-0.004175088618333353
625,-0.9060493682869989,0.803130441935874,6.284073538331829,0.0009063584416531362,7.881831863654032e-07,-0.00413012710193465
626,-0.9060407336472267,0.8031304474008051,6.284032506495761,0.0008212403799878646,3.053851284859496e-07,-0.004076240111582584
627,-0.9060329301536839,0.8031304483169884,6.283992053971996,0.0007401197244508539,-1.2160153827654805e-07,-0.004014264641077092
628,-0.9060259181293284,0.803130445230586,6.2839522576559395,0.0006629358139106274,-4.951670059795833e-07,-0.0039449985702991386
629,-0.906019658540159,0.8031304386622163,6.283913186657971,0.0005896208287224341,-8.180294998926378e-07,-0.003869201023261756
630,-0.9060141130630439,0.8031304291040922,6.283874902686943,0.0005201005354456477,-1.0931517580144102e-06,-0.0037875931824546175
631,-0.9060092441462927,0.8031304170179443,6.283837460426451,0.0004542949943372834,-1.323667175978534e-06,-0.0037008589155459134
632,-0.9060050150633324,0.8031304028336393,6.2838009079037835,0.00039211923030044643,-1.5128149999270803e-06,-0.003609645617671742
633,-0.906001389959857,0.8031303869484038,6.283765286850668,0.00033348386806501373,-1.6638840311772004e-06,-0.003514565005324966
634,-0.9059983338947991,0.8031303697265688,6.283730633055606,0.00027829573240244036,-1.780164192570474e-06,-0.0034161940072075414
635,-0.9059958128754702,0.803130351499767,6.283696976707189,0.00022645841423204728,-1.8649053932933892e-06,-0.003315075676169416
636,-0.9059937938872077,0.8031303325675034,6.283664342728208,0.00017787280350936937,-1.9212830376267768e-06,-0.0032117201200295964
637,-0.9059922449178559,0.8031303131980437,6.283632751100143,0.00013243758981601678,-1.952369647977528e-06,-0.0031066054930147793
638,-0.9059911349773969,0.803130293629557,6.283602217177846,9.004973160617266e-05,-1.9611119816610786e-06,-0.003000178966015299
639,-0.9059904341130426,0.8031302740714628,6.283572751994224,5.0604895074514105e-05,-1.9503131365250554e-06,-0.002892857758360043
640,-0.9059901134200861,0.8031302547059357,6.283544362554706,1.3997863640838195e-05,-1.922619054707855e-06,-0.0027850301451071416
641,-0.9059901450488016,0.8031302356895246,6.283517052121527,-1.9877080952160116e-05,-1.8805089898118075e-06,-0.002677056490781306
642,-0.9059905022076681,0.8031302171548492,6.283490820487531,-5.112580491657218e-05,-1.8262894229257966e-06,-0.0025692703083795773
643,-0.9059911591631924,0.8031301992123446,6.283465664239704,-7.985399504802412e-05,-1.7620909837026327e-06,-0.002461979257194904
644,-0.9059920912365835,0.8031301819520216,6.2834415770122725,-0.00010616685670296412,-1.6898679860046987e-06,-0.0023554662290821643
645,-0.9059932747975294,0.8031301654452201,6.28341854972943,-0.00013016883608955233,-1.6114001770396615e-06,-0.0022499903395156026
646,-0.9059946872553152,0.8031301497463383,6.283396570837816,-0.0001519633658743561,-1.528296346087959e-06,-0.0021457879833359146
647,-0.9059963070475088,0.8031301348945155,6.283375626528737,-0.00017165263308918592,-1.4419994899798635e-06,-0.002043073832462069
648,-0.9059981136264333,0.803130120915258,6.2833557009503105,-0.0001893373683473992,-1.3537932205608252e-06,-0.0019420418529784104
649,-0.9060000874436346,0.8031301078219973,6.283336776409614,-0.0002051166553807527,-1.2648091477796229e-06,-0.0018428662862763068
650,-0.9060022099325401,0.8031300956175674,6.283318833565065,-0.0002190877599293299,-1.176035060454957e-06,-0.0017457026235816859
651,-0.906004463489501,0.8031300842956005,6.283301851609082,-0.00023134597702907463,-1.0883235977646124e-06,-0.0016506885734033163
652,-0.9060068314533951,0.8031300738418338,6.2832858084413346,-0.00024198449575506728,-1.0024012963123216e-06,-0.0015579449761799122
653,-0.9060092980839596,0.8031300642353232,6.283270680832698,-0.00025109428050888667,-9.188778495183122e-07,-0.0014675767511561349
654,-0.9060118485390165,0.8031300554495658,6.2832564445801635,-0.0002587639679412721,-8.382554109844703e-07,-0.0013796737556584493
655,-0.9060144688507419,0.8031300474535292,6.283243074652935,-0.0002650797786449844,-7.609378123348722e-07,-0.0012943116897969331
656,-0.906017145901122,0.803130040212589,6.283230545329871,-0.0002701254427500557,-6.872396505620542e-07,-0.0012115529233781485
657,-0.9060198673967308,0.8031300336893775,6.283218830328651,-0.000273982138597885,-6.173951044482301e-07,-0.0011314473205580554
658,-0.9060226218429579,0.8031300278445448,6.283207902926786,-0.00027672844368675873,-5.515664351869431e-07,-0.0010540330524491876
659,-0.9060253985178026,0.8031300226374374,6.283197736074746,-0.00027844029709836855,-4.898521296122853e-07,-0.0009793373554018686
660,-0.9060281874453464,0.803130018026698,6.283188302501557,-0.00027919097265311583,-4.3229459287785176e-07,-0.0009073772824367024
661,-0.9060309793690089,0.8031300139707889,6.283179574812992,-0.00027905106206052517,-3.7888743917202006e-07,-0.0008381604305942732
662,-0.9060337657246808,0.8031300104284448,6.283171525582763,-0.0002780884673549185,-3.295826531566695e-07,-0.000771685615124724
663,-0.906036538613826,0.8031300073590566,6.28316412743684,-0.00027636840194258044,-2.842970858891798e-07,-0.0007079435697246204
664,-0.9060392907766334,0.8031300047230028,6.283157353131126,-0.0002739533995894346,-2.429163819765551e-07,-0.0006469175727686662
665,-0.9060420155652964,0.8031300024819278,6.283151175623125,-0.00027090333073021336,-2.053017713747538e-07,-0.0005885840275740621
666,-0.9060447069174896,0.8031300005989612,6.283145568137367,-0.0002672754255092496,-1.712949474189059e-07,-0.00053291312411984
667,-0.9060473593301067,0.8031299990388917,6.283140504225121,-0.00026312430294510487,-1.4072247106531e-07,-0.00047986932518145203
668,-0.9060499678333188,0.8031299977682983,6.2831359578186285,-0.0002585020056942215,-1.1339971085527876e-07,-0.00042941197333279635
669,-0.9060525279650051,0.803129996755645,6.283131903280065,-0.000253458039863472,-8.91343874606656e-08,-0.0003814957394781468
670,-0.9060550357456071,0.8031299959713409,6.283128315445541,-0.0002480394193902424,-6.772967434253231e-08,-0.0003360711652824774
671,-0.9060574876534441,0.8031299953877731,6.283125169664303,-0.00024229071449346975,-4.898692839391474e-08,-0.0002930850819856761
672,-0.9060598806005354,0.8031299949793116,6.2831224418335045,-0.00023625410375691032,-3.2708155573316954e-08,-0.0002524810774603602
673,-0.9060622119089572,0.8031299947222925,6.283120108428616,-0.00022996942940409158,-1.8698047084374297e-08,-0.00021419990049969718
674,-0.9060644792877665,0.8031299945949866,6.283118146529869,-0.0002234742553615524,-6.765269284581271e-09,-0.00017817984876636556
675,-0.906066680810519,0.803129994577548,6.283116533844897,-0.0002168039277273783,3.2757610740132544e-09,-0.0001443571457844711
676,-0.9060688148934023,0.8031299946519529,6.283115248727712,-0.0002099916372797158,1.1603727083939653e-08,-0.00011266629119602996
677,-0.9060708802740022,0.8031299948019246,6.283114270194423,-0.00020306848368323316,1.8389486473669803e-08,-8.304036669871996e-05
